CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,TotalQuantity,CLV,Churn
17067.0,360,3,454.54,34.964615384615385,8,322,454.54,1
17068.0,4,28,4587.84,6.319338842975207,204,2264,4587.84,0
17069.0,9,9,3063.18,19.63576923076923,123,1809,3063.18,0
17070.0,46,1,133.18,3.2482926829268295,41,101,133.18,0
17071.0,15,6,1345.48,18.18216216216216,58,733,1345.48,0
17072.0,261,1,273.35,13.016666666666667,20,212,273.35,1
17074.0,198,1,203.05,50.7625,4,19,203.05,1
17075.0,65,6,1402.51,11.495983606557377,100,493,1402.51,0
17076.0,28,3,401.66999999999996,16.066799999999997,22,219,401.66999999999996,0
17077.0,214,1,306.0,306.0,1,36,306.0,1
17080.0,15,5,669.91,26.7964,19,403,669.91,0
17081.0,31,4,660.48,4.586666666666667,121,304,660.48,0
17082.0,30,4,2728.18,30.65370786516854,65,1477,2728.18,0
17083.0,38,8,2629.3,40.45076923076923,27,1178,2629.3,0
17084.0,32,2,2249.97,16.91706766917293,133,1475,2249.97,0
17085.0,12,26,6162.87,7.636765799256505,373,2752,6162.87,0
17087.0,373,1,221.53,18.460833333333333,12,113,221.53,1
17089.0,22,1,128.45,32.1125,4,35,128.45,0
17090.0,10,7,1014.09,33.803000000000004,17,417,1014.09,0
17091.0,3,14,3952.79,14.321702898550724,166,2084,3952.79,0
17092.0,73,10,3705.73,13.674280442804427,193,2632,3705.73,0
17093.0,228,1,235.88,18.144615384615385,13,114,235.88,1
17094.0,59,1,100.2,25.05,4,60,100.2,0
17095.0,60,6,1224.39,18.83676923076923,54,1067,1224.39,0
17096.0,16,10,2636.9,16.378260869565217,128,1214,2636.9,0
17097.0,1,2,363.66,3.7881250000000004,84,190,363.66,0
17098.0,17,3,591.0699999999999,32.837222222222216,10,125,591.0699999999999,0
17099.0,169,1,582.17,14.55425,40,317,582.17,1
17101.0,30,3,885.3199999999999,28.55870967741935,28,360,885.3199999999999,0
17103.0,358,1,424.3,13.259375,32,471,424.3,1
17104.0,59,1,474.03,24.948947368421052,19,149,474.03,0
17106.0,25,1,481.58,9.442745098039216,51,153,481.58,0
17107.0,33,6,5232.89,19.972862595419848,199,2693,5232.89,0
17108.0,299,1,174.95,19.438888888888886,9,31,174.95,1
17109.0,42,2,410.42,17.844347826086956,22,200,410.42,0
17110.0,156,2,336.59999999999997,9.097297297297297,32,86,336.59999999999997,1
17111.0,61,1,227.97,11.99842105263158,19,299,227.97,0
17112.0,138,1,197.57,4.203617021276596,44,130,197.57,1
17113.0,141,8,2092.16,12.23485380116959,125,814,2092.16,1
17115.0,158,8,1809.39,21.039418604651164,76,497,1809.39,1
17116.0,284,1,389.78,8.293191489361702,47,392,389.78,1
17121.0,38,1,314.74,26.228333333333335,12,106,314.74,0
17122.0,24,3,432.18,18.790434782608695,19,288,432.18,0
17123.0,75,2,631.87,18.584411764705884,31,430,631.87,0
17126.0,17,4,1026.98,5.213096446700508,149,646,1026.98,0
17127.0,64,5,1155.0300000000002,31.217027027027033,27,340,1155.0300000000002,0
17129.0,156,1,31.85,15.925,2,5,31.85,1
17130.0,318,1,-18.38,-18.38,1,-1,-18.38,1
17132.0,88,2,1220.9099999999999,17.195915492957745,62,963,1220.9099999999999,0
17133.0,108,6,8079.85,224.4402777777778,16,6289,8079.85,1
17134.0,78,1,212.1,16.315384615384616,13,46,212.1,0
17135.0,7,5,787.11,7.793168316831683,79,658,787.11,0
17136.0,298,1,231.68,16.548571428571428,14,256,231.68,1
17137.0,52,6,1099.81,6.585688622754491,125,680,1099.81,0
17138.0,25,6,4036.77,17.399870689655174,217,1898,4036.77,0
17139.0,25,14,8906.04,26.825421686746992,226,4676,8906.04,0
17141.0,54,4,727.58,4.491234567901235,138,423,727.58,0
17142.0,40,3,696.25,9.408783783783784,67,241,696.25,0
17143.0,53,2,880.97,7.865803571428572,82,314,880.97,0
17145.0,101,7,3014.64,16.20774193548387,168,2563,3014.64,1
17146.0,66,13,5038.61,18.524301470588235,156,1960,5038.61,0
17147.0,49,10,1389.51,22.411451612903225,42,417,1389.51,0
17149.0,87,1,143.10000000000002,23.850000000000005,6,18,143.10000000000002,0
17150.0,12,6,1357.95,14.760326086956523,64,397,1357.95,0
17151.0,371,1,231.90000000000003,57.97500000000001,4,42,231.90000000000003,1
17152.0,61,1,327.0,163.5,2,60,327.0,0
17155.0,163,5,640.76,12.089811320754716,31,745,640.76,1
17156.0,120,2,572.07,13.952926829268295,39,385,572.07,1
17157.0,116,17,4832.9,37.75703125,69,1920,4832.9,1
17158.0,183,3,695.33,14.486041666666667,37,365,695.33,1
17159.0,113,2,560.71,19.3348275862069,27,237,560.71,1
17160.0,10,12,6683.33,15.68856807511737,164,5530,6683.33,0
17161.0,80,1,856.01,16.46173076923077,52,537,856.01,0
17163.0,81,2,406.68,16.2672,24,465,406.68,0
17165.0,17,7,1624.95,17.47258064516129,72,685,1624.95,0
17167.0,15,3,867.11,10.97607594936709,64,429,867.11,0
17168.0,134,1,400.2,19.057142857142857,21,220,400.2,1
17169.0,196,2,313.0,12.52,21,140,313.0,1
17170.0,10,3,118.98,10.816363636363636,9,146,118.98,0
17171.0,297,1,159.68,17.742222222222225,9,40,159.68,1
17172.0,63,4,597.73,22.138148148148147,24,719,597.73,0
17176.0,162,2,596.1899999999999,22.08111111111111,25,406,596.1899999999999,1
17177.0,141,1,119.5,4.120689655172414,29,40,119.5,1
17178.0,367,1,432.96,13.966451612903224,31,100,432.96,1
17179.0,18,3,795.47,10.198333333333334,44,335,795.47,0
17180.0,58,8,1447.8,5.207913669064748,150,1136,1447.8,0
17181.0,9,2,225.45000000000002,32.20714285714286,7,243,225.45000000000002,0
17182.0,58,2,321.3,53.550000000000004,4,54,321.3,0
17184.0,205,2,198.41000000000003,14.172142857142859,14,73,198.41000000000003,1
17185.0,227,3,229.46,5.215,38,119,229.46,1
17187.0,162,1,263.76,20.28923076923077,13,282,263.76,1
17188.0,71,8,2086.25,22.432795698924732,79,1234,2086.25,0
17189.0,196,3,569.88,9.498,59,375,569.88,1
17190.0,39,5,1281.83,7.496081871345029,143,2057,1281.83,0
17191.0,4,12,2701.27,8.087634730538921,200,1360,2701.27,0
17192.0,172,1,75.28,3.7640000000000002,20,45,75.28,1
17193.0,22,3,580.14,44.62615384615385,13,378,580.14,0
17194.0,166,1,549.88,17.18375,31,301,549.88,1
17195.0,291,1,562.98,18.160645161290322,31,486,562.98,1
17196.0,63,1,327.75,3.524193548387097,84,154,327.75,0
17198.0,1,2,521.66,6.774805194805195,73,242,521.66,0
17199.0,218,1,135.04000000000002,16.880000000000003,8,232,135.04000000000002,1
17200.0,23,4,356.71,14.2684,25,367,356.71,0
17201.0,159,4,837.72,6.251641791044777,119,749,837.72,1
17202.0,56,1,160.65,20.08125,8,55,160.65,0
17203.0,24,4,2004.01,17.734601769911503,84,1751,2004.01,0
17204.0,10,6,3910.78,31.794959349593498,89,2002,3910.78,0
17205.0,52,2,615.27,27.96681818181818,18,1330,615.27,0
17207.0,288,1,292.62,4.877,55,233,292.62,1
17208.0,31,1,111.15,4.8326086956521745,21,101,111.15,0
17209.0,285,3,595.7,15.676315789473685,36,723,595.7,1
17210.0,28,1,251.72,4.749433962264151,47,242,251.72,0
17211.0,5,7,1702.43,10.194191616766467,127,1018,1702.43,0
17212.0,94,2,567.5600000000001,22.7024,25,580,567.5600000000001,1
17213.0,2,10,2337.85,17.446641791044776,81,990,2337.85,0
17215.0,100,1,186.15,16.922727272727272,11,104,186.15,1
17216.0,190,1,63.6,4.892307692307693,13,21,63.6,1
17217.0,255,1,96.6,5.366666666666666,18,69,96.6,1
17218.0,4,9,2226.96,8.943614457831325,167,1240,2226.96,0
17219.0,52,1,144.9,5.796,24,99,144.9,0
17220.0,53,7,1269.76,6.193951219512195,167,766,1269.76,0
17221.0,227,3,642.14,10.357096774193549,58,426,642.14,1
17222.0,113,5,1250.86,14.716,71,735,1250.86,1
17223.0,4,2,433.99,8.509607843137255,49,109,433.99,0
17224.0,137,1,100.86,12.6075,8,65,100.86,1
17225.0,217,1,131.15,26.23,5,36,131.15,1
17226.0,80,2,501.97999999999996,13.209999999999999,34,447,501.97999999999996,0
17227.0,4,7,1081.8600000000001,14.050129870129872,44,1032,1081.8600000000001,0
17228.0,3,7,1269.8899999999999,8.522751677852348,107,1033,1269.8899999999999,0
17230.0,198,12,5692.78,37.7005298013245,104,2096,5692.78,1
17231.0,25,21,3880.61,5.706779411764706,348,1944,3880.61,0
17233.0,84,2,369.98,11.211515151515153,32,167,369.98,0
17235.0,8,7,1354.82,19.35457142857143,41,747,1354.82,0
17236.0,46,6,1013.13,19.11566037735849,44,330,1013.13,0
17237.0,11,2,679.44,11.324000000000002,58,309,679.44,0
17238.0,7,17,3982.66,6.184254658385093,345,1874,3982.66,0
17239.0,23,4,794.2,44.12222222222223,9,364,794.2,0
17240.0,232,1,130.6,18.657142857142855,7,108,130.6,1
17241.0,21,12,2736.64,16.097882352941177,116,859,2736.64,0
17242.0,92,3,1754.24,39.86909090909091,27,848,1754.24,1
17243.0,5,51,11788.08,16.57957805907173,266,4685,11788.08,0
17244.0,19,4,871.14,9.78808988764045,85,803,871.14,0
17245.0,325,1,200.18,12.51125,15,232,200.18,1
17246.0,182,2,38.92,6.486666666666667,6,36,38.92,1
17248.0,117,1,181.89000000000001,5.1968571428571435,34,63,181.89000000000001,1
17249.0,64,1,68.03,2.51962962962963,27,79,68.03,0
17251.0,18,3,520.45,12.103488372093024,35,267,520.45,0
17254.0,37,1,198.29,5.508055555555555,36,146,198.29,0
17255.0,26,2,490.21999999999997,4.539074074074073,99,356,490.21999999999997,0
17256.0,117,3,258.93,17.262,14,158,258.93,1
17257.0,72,2,189.78,13.555714285714286,14,187,189.78,0
17258.0,32,2,417.3,7.587272727272728,46,188,417.3,0
17259.0,4,5,1239.11,6.321989795918367,159,712,1239.11,0
17260.0,47,1,120.95,20.158333333333335,6,23,120.95,0
17261.0,145,1,221.59,5.153255813953488,43,95,221.59,1
17262.0,2,7,1504.26,167.14,5,342,1504.26,0
17264.0,60,1,268.28,3.625405405405405,70,217,268.28,0
17266.0,135,2,205.14,4.459565217391304,43,90,205.14,1
17268.0,81,7,970.25,40.427083333333336,23,551,970.25,0
17269.0,21,1,491.81,3.93448,110,314,491.81,0
17270.0,105,2,601.4499999999999,12.530208333333333,45,420,601.4499999999999,1
17271.0,372,1,204.3,4.2562500000000005,46,113,204.3,1
17273.0,60,1,141.12,11.76,12,133,141.12,0
17274.0,31,1,465.4,8.95,52,194,465.4,0
17275.0,19,1,114.1,4.960869565217391,23,71,114.1,0
17276.0,35,2,445.44,7.954285714285715,50,182,445.44,0
17278.0,201,1,25.2,12.6,2,16,25.2,1
17280.0,74,1,118.85999999999999,19.81,6,74,118.85999999999999,0
17281.0,10,6,797.8499999999999,132.975,2,295,797.8499999999999,0
17282.0,92,2,623.08,5.41808695652174,107,466,623.08,1
17283.0,14,1,188.46,12.564,15,179,188.46,0
17284.0,25,4,686.54,8.173095238095238,80,705,686.54,0
17285.0,264,2,407.94,9.271363636363636,41,134,407.94,1
17286.0,36,2,237.81,5.169782608695653,46,251,237.81,0
17287.0,3,18,2984.25,8.176027397260274,233,1503,2984.25,0
17288.0,26,4,1050.8,7.1,129,498,1050.8,0
17289.0,12,7,1109.53,6.806932515337423,130,723,1109.53,0
17290.0,17,6,974.95,9.749500000000001,96,742,974.95,0
17292.0,108,2,271.75,18.116666666666667,14,131,271.75,1
17293.0,30,8,1896.57,17.3997247706422,84,1093,1896.57,0
17294.0,305,2,467.78999999999996,27.51705882352941,17,297,467.78999999999996,1
17296.0,366,1,338.13,10.246363636363636,32,216,338.13,1
17298.0,10,4,450.8,11.27,38,453,450.8,0
17299.0,75,2,336.62,5.803793103448276,52,251,336.62,0
17300.0,26,2,393.64,8.946363636363635,37,467,393.64,0
17301.0,260,1,131.15,2.428703703703704,52,79,131.15,1
17304.0,170,1,111.5,22.3,5,73,111.5,1
17305.0,284,1,2135.46,237.27333333333334,9,1006,2135.46,1
17306.0,29,2,1151.04,191.84,5,2256,1151.04,0
17307.0,1,15,3378.31,64.9675,24,3233,3378.31,0
17308.0,29,2,4511.76,644.5371428571428,5,5148,4511.76,0
17309.0,17,2,237.64000000000001,9.901666666666667,22,140,237.64000000000001,0
17310.0,23,2,1025.1,512.55,1,402,1025.1,0
17311.0,28,5,2105.81,28.456891891891892,71,1704,2105.81,0
17314.0,29,11,1999.94,13.332933333333333,92,1341,1999.94,0
17315.0,11,6,3314.1,11.964259927797833,196,1224,3314.1,0
17316.0,56,1,124.45,3.5557142857142856,35,44,124.45,0
17318.0,361,1,157.32999999999998,9.25470588235294,17,59,157.32999999999998,1
17319.0,305,1,29.1,9.700000000000001,3,14,29.1,1
17320.0,4,4,1695.15,16.783663366336633,59,758,1695.15,0
17321.0,30,4,1008.05,5.860755813953488,159,426,1008.05,0
17322.0,12,7,900.64,5.003555555555556,115,624,900.64,0
17323.0,43,5,644.52,4.739117647058824,91,666,644.52,0
17324.0,2,10,1158.64,11.248932038834953,85,657,1158.64,0
17325.0,46,2,512.77,15.538484848484847,33,405,512.77,0
17326.0,44,2,312.35,3.631976744186047,82,136,312.35,0
17327.0,45,2,152.35,38.0875,3,59,152.35,0
17328.0,309,1,104.7,17.45,6,86,104.7,1
17329.0,367,3,475.42,6.6960563380281695,63,288,475.42,1
17330.0,180,2,59.900000000000006,29.950000000000003,2,2,59.900000000000006,1
17332.0,164,5,838.27,8.823894736842105,82,794,838.27,1
17334.0,42,1,328.13,16.4065,20,251,328.13,0
17335.0,19,2,497.04,13.806666666666667,34,210,497.04,0
17336.0,108,1,81.12,81.12,1,48,81.12,1
17338.0,11,10,5321.54,9.081126279863481,352,2710,5321.54,0
17339.0,1,3,60.0,10.0,5,16,60.0,0
17340.0,2,16,9404.86,25.012925531914895,214,5143,9404.86,0
17341.0,2,3,1006.53,5.083484848484848,180,634,1006.53,0
17342.0,10,7,1155.8400000000001,28.896000000000004,31,499,1155.8400000000001,0
17343.0,12,5,1066.3,16.925396825396824,49,398,1066.3,0
17344.0,364,2,286.24,7.736216216216216,36,133,286.24,1
17345.0,11,8,946.64,6.810359712230215,120,1608,946.64,0
17346.0,9,12,2509.84,5.328747346072187,293,1906,2509.84,0
17348.0,73,4,1285.69,5.589956521739131,185,1368,1285.69,0
17349.0,16,4,674.16,8.755324675324674,66,670,674.16,0
17350.0,30,3,612.381,8.388780821917807,65,408,612.381,0
17351.0,63,9,1401.08,33.359047619047615,29,270,1401.08,0
17352.0,332,1,36.25,7.25,5,15,36.25,1
17353.0,49,5,1415.55,157.28333333333333,7,936,1415.55,0
17354.0,64,3,1740.8999999999999,20.481176470588235,73,1525,1740.8999999999999,0
17355.0,22,1,273.31,8.282121212121211,28,249,273.31,0
17356.0,190,4,768.25,11.466417910447761,62,759,768.25,1
17358.0,12,3,500.2,5.684090909090909,84,240,500.2,0
17359.0,284,1,156.6,6.808695652173912,23,76,156.6,1
17360.0,21,4,602.32,5.736380952380953,90,295,602.32,0
17361.0,312,2,383.59000000000003,13.699642857142859,26,223,383.59000000000003,1
17362.0,36,6,698.3100000000001,6.2910810810810815,84,356,698.3100000000001,0
17363.0,31,3,920.46,26.298857142857145,34,499,920.46,0
17364.0,12,19,7149.82,14.29964,309,4770,7149.82,0
17365.0,22,8,3397.98,10.265800604229607,238,3263,3397.98,0
17366.0,28,3,1075.59,8.148409090909091,120,503,1075.59,0
17368.0,11,7,829.67,6.913916666666666,110,937,829.67,0
17369.0,91,1,979.1999999999999,979.1999999999999,1,1152,979.1999999999999,1
17371.0,259,3,236.97,4.085689655172414,55,130,236.97,1
17372.0,17,23,2958.0,7.232273838630807,261,1067,2958.0,0
17373.0,54,3,520.58,15.311176470588236,31,330,520.58,0
17374.0,29,2,215.44,14.362666666666666,14,68,215.44,0
17375.0,67,1,260.45,15.320588235294117,17,113,260.45,0
17376.0,40,2,250.44,8.078709677419354,27,158,250.44,0
17377.0,1,72,13881.25,10.191813509544787,417,5438,13881.25,0
17378.0,10,2,0.0,0.0,1,0,0.0,0
17380.0,70,4,643.75,58.52272727272727,5,251,643.75,0
17381.0,4,12,19726.76,303.48861538461534,30,20118,19726.76,0
17382.0,71,7,836.88,52.305,14,432,836.88,0
17383.0,89,1,110.69999999999999,55.349999999999994,2,12,110.69999999999999,0
17384.0,103,1,171.15,34.230000000000004,5,33,171.15,1
17386.0,21,1,126.35000000000001,12.635000000000002,10,53,126.35000000000001,0
17388.0,56,7,1415.81,35.39525,29,1487,1415.81,0
17389.0,10,34,23277.6,104.38385650224214,41,10088,23277.6,0
17390.0,56,1,149.3,12.441666666666668,12,49,149.3,0
17392.0,86,1,168.65,12.046428571428573,14,173,168.65,0
17393.0,46,2,381.15,7.940625,45,238,381.15,0
17395.0,144,1,97.5,32.5,3,66,97.5,1
17396.0,7,9,1243.8,42.88965517241379,11,332,1243.8,0
17397.0,52,1,516.87,11.486,44,441,516.87,0
17399.0,176,1,-25111.09,-25111.09,1,-1,-25111.09,1
17400.0,217,3,2525.44,9.602433460076046,209,1097,2525.44,1
17401.0,177,1,114.85,9.570833333333333,11,34,114.85,1
17402.0,5,15,2427.5299999999997,16.626917808219176,99,866,2427.5299999999997,0
17403.0,86,1,118.95,9.15,13,77,118.95,0
17404.0,35,10,15706.0,163.60416666666666,53,17681,15706.0,0
17406.0,2,14,2663.38,17.407712418300655,89,1320,2663.38,0
17407.0,47,1,552.9,24.039130434782606,23,426,552.9,0
17408.0,136,3,132.24,18.891428571428573,6,88,132.24,1
17409.0,57,8,7021.66,77.1610989010989,40,3984,7021.66,0
17411.0,1,6,537.59,12.799761904761905,34,275,537.59,0
17412.0,8,13,3126.92,17.766590909090908,133,1839,3126.92,0
17413.0,40,2,560.14,56.013999999999996,10,302,560.14,0
17414.0,59,4,1471.52,98.10133333333333,6,4156,1471.52,0
17416.0,29,16,10383.13,31.55966565349544,224,4465,10383.13,0
17417.0,184,1,164.18,10.26125,16,76,164.18,1
17418.0,23,1,206.60000000000002,17.21666666666667,12,232,206.60000000000002,0
17419.0,3,8,2273.95,20.303124999999998,81,1211,2273.95,0
17420.0,9,6,475.7,16.40344827586207,24,232,475.7,0
17421.0,22,3,1059.41,18.265689655172416,46,807,1059.41,0
17422.0,10,10,1488.52,15.188979591836734,75,1180,1488.52,0
17423.0,29,1,420.54,24.73764705882353,17,331,420.54,0
17424.0,64,1,-176.96,-176.96,1,-1,-176.96,0
17426.0,88,10,2584.11,15.381607142857144,124,2008,2584.11,0
17428.0,4,19,14159.61,34.962,267,7956,14159.61,0
17429.0,32,3,830.04,14.562105263157894,53,660,830.04,0
17430.0,1,3,469.40999999999997,16.764642857142857,24,325,469.40999999999997,0
17432.0,21,7,1363.23,6.031991150442478,174,801,1363.23,0
17433.0,21,1,266.8,6.841025641025642,39,120,266.8,0
17435.0,47,1,331.35,22.09,15,195,331.35,0
17436.0,44,5,305.01,25.4175,4,83,305.01,0
17437.0,165,1,369.68,7.109230769230769,52,283,369.68,1
17438.0,80,4,1034.32,19.154074074074074,39,450,1034.32,0
17439.0,291,1,325.74,40.7175,8,370,325.74,1
17440.0,185,1,137.16,137.16,1,36,137.16,1
17441.0,368,1,293.35,13.96904761904762,21,245,293.35,1
17442.0,1,14,2290.44,14.872987012987013,114,1617,2290.44,0
17445.0,266,1,-506.51,-506.51,1,-1,-506.51,1
17448.0,133,53,14450.01,12.787619469026549,570,11505,14450.01,1
17449.0,23,6,2348.94,7.626428571428572,182,1362,2348.94,0
17450.0,3,8,46097.22,480.179375,80,11967,46097.22,0
17452.0,239,1,-227.28,-227.28,1,-1,-227.28,1
17454.0,88,7,1015.11,15.380454545454546,51,478,1015.11,0
17456.0,1,2,975.5600000000001,16.259333333333334,59,508,975.5600000000001,0
17457.0,15,13,4061.31,76.62849056603774,20,1809,4061.31,0
17458.0,17,1,213.08,6.65875,32,112,213.08,0
17460.0,8,15,1554.77,13.065294117647058,83,733,1554.77,0
17463.0,192,3,654.45,6.004128440366973,98,393,654.45,1
17464.0,158,3,526.58,16.455625,28,328,526.58,1
17465.0,61,9,2533.64,17.59472222222222,103,1470,2533.64,0
17467.0,31,1,102.6,25.65,4,20,102.6,0
17468.0,11,1,57.8,19.266666666666666,3,68,57.8,0
17469.0,36,16,3115.28,16.659251336898397,127,1499,3115.28,0
17470.0,3,7,1679.8,19.088636363636365,62,1168,1679.8,0
17471.0,110,1,321.65000000000003,16.928947368421053,19,153,321.65000000000003,1
17472.0,264,1,224.81,4.587959183673469,48,96,224.81,1
17473.0,37,3,592.15,16.91857142857143,33,267,592.15,0
17474.0,235,1,1047.0,174.5,6,200,1047.0,1
17476.0,29,4,446.51,13.13264705882353,29,220,446.51,0
17477.0,248,5,1079.0,22.95744680851064,44,211,1079.0,1
17478.0,44,2,1272.8,31.82,40,516,1272.8,0
17479.0,268,1,389.26000000000005,21.625555555555557,18,266,389.26000000000005,1
17480.0,80,1,370.40999999999997,15.433749999999998,24,243,370.40999999999997,0
17482.0,123,2,775.64,14.634716981132076,50,240,775.64,1
17483.0,50,1,177.69,25.384285714285713,7,74,177.69,0
17484.0,212,2,209.57,14.969285714285714,14,339,209.57,1
17485.0,374,1,-29.55,-4.925,6,-9,-29.55,1
17487.0,364,1,160.55,20.06875,8,37,160.55,1
17488.0,277,1,336.5,18.694444444444443,18,136,336.5,1
17490.0,24,2,658.18,16.4545,37,397,658.18,0
17491.0,3,8,2422.2000000000003,33.180821917808224,52,1617,2422.2000000000003,0
17492.0,114,2,747.85,27.69814814814815,23,295,747.85,1
17493.0,21,1,100.91000000000001,12.613750000000001,8,62,100.91000000000001,0
17494.0,137,1,54.699999999999996,18.23333333333333,3,26,54.699999999999996,1
17495.0,21,2,261.51,10.058076923076923,21,129,261.51,0
17496.0,199,4,1114.84,17.419375,50,592,1114.84,1
17497.0,26,2,287.25,41.035714285714285,7,59,287.25,0
17499.0,183,2,673.96,20.423030303030306,31,366,673.96,1
17504.0,16,9,6493.14,30.2006511627907,160,3756,6493.14,0
17505.0,186,3,1289.64,25.792800000000003,47,686,1289.64,1
17508.0,17,8,4159.47,19.807000000000002,180,2591,4159.47,0
17510.0,56,1,206.07999999999998,13.738666666666665,15,208,206.07999999999998,0
17511.0,3,42,83760.6,79.168809073724,443,54901,83760.6,0
17512.0,88,9,2512.23,27.01322580645161,64,2669,2512.23,0
17513.0,44,2,645.6,53.800000000000004,12,186,645.6,0
17514.0,305,1,313.35,7.287209302325582,41,149,313.35,1
17515.0,30,5,963.49,10.472717391304348,76,284,963.49,0
17516.0,14,1,182.62,3.261071428571429,55,108,182.62,0
17518.0,61,2,329.42,4.278181818181818,71,267,329.42,0
17519.0,4,11,3263.73,23.147021276595744,113,2177,3263.73,0
17521.0,30,2,554.85,16.813636363636363,29,287,554.85,0
17524.0,74,3,363.9,9.33076923076923,34,200,363.9,0
17525.0,33,2,739.2,43.48235294117647,13,256,739.2,0
17526.0,1,9,2970.14,38.078717948717944,60,1172,2970.14,0
17529.0,246,2,1240.25,15.125,78,790,1240.25,1
17530.0,1,4,724.26,4.733725490196078,130,420,724.26,0
17531.0,147,7,897.77,17.9554,45,325,897.77,1
17532.0,21,1,65.34,16.335,4,30,65.34,0
17533.0,70,1,34.8,34.8,1,24,34.8,0
17534.0,87,4,1445.47,17.415301204819276,69,757,1445.47,0
17536.0,56,2,288.33,22.179230769230767,13,195,288.33,0
17539.0,253,7,997.3399999999999,6.784625850340135,133,696,997.3399999999999,1
17540.0,19,4,1011.7,25.941025641025643,28,394,1011.7,0
17541.0,145,1,119.86,3.8664516129032256,31,44,119.86,1
17542.0,277,2,170.1,4.361538461538461,34,189,170.1,1
17543.0,185,1,120.05,9.234615384615385,13,62,120.05,1
17544.0,26,3,944.82,10.736590909090909,80,410,944.82,0
17545.0,26,3,767.54,6.449915966386555,112,345,767.54,0
17546.0,182,1,-648.05,-648.05,1,-1,-648.05,1
17547.0,8,4,692.35,19.231944444444444,22,213,692.35,0
17548.0,9,4,486.48,13.513333333333334,17,304,486.48,0
17550.0,33,7,1898.3799999999999,6.413445945945946,218,822,1898.3799999999999,0
17552.0,8,12,2129.24,19.18234234234234,64,1364,2129.24,0
17553.0,108,3,2270.0,567.5,2,1240,2270.0,1
17555.0,61,3,565.43,3.5561635220125782,137,391,565.43,0
17556.0,15,1,142.77,17.84625,8,83,142.77,0
17557.0,368,1,34.0,34.0,1,4,34.0,1
17558.0,29,1,259.17,9.25607142857143,28,54,259.17,0
17559.0,148,1,167.62,13.968333333333334,12,270,167.62,1
17560.0,31,4,1040.85,35.891379310344824,21,953,1040.85,0
17561.0,26,3,537.9,3.6842465753424656,129,237,537.9,0
17563.0,214,5,309.28000000000003,8.83657142857143,28,227,309.28000000000003,1
17565.0,222,1,131.83,4.394333333333334,30,67,131.83,1
17567.0,8,2,1024.55,17.66465517241379,57,520,1024.55,0
17568.0,269,1,374.45,6.039516129032258,61,275,374.45,1
17570.0,17,2,0.0,0.0,1,0,0.0,0
17571.0,178,1,205.23999999999998,3.8007407407407405,53,115,205.23999999999998,1
17572.0,9,7,496.26000000000005,20.677500000000002,13,256,496.26000000000005,0
17575.0,303,1,171.7,34.339999999999996,5,72,171.7,1
17576.0,1,24,5260.5199999999995,10.52104,234,2668,5260.5199999999995,0
17577.0,281,2,348.75,16.607142857142858,20,179,348.75,1
17578.0,110,8,878.99,13.73421875,52,381,878.99,1
17579.0,214,1,304.38,6.917727272727273,43,117,304.38,1
17580.0,12,2,325.3,6.6387755102040815,39,135,325.3,0
17581.0,8,24,7511.36,17.50899766899767,252,4016,7511.36,0
17582.0,82,5,1254.68,13.347659574468086,78,478,1254.68,0
17583.0,196,1,135.95,19.42142857142857,7,55,135.95,1
17584.0,103,4,4067.12,45.697977528089886,73,2006,4067.12,1
17585.0,81,3,948.03,5.386534090909091,147,860,948.03,0
17586.0,255,1,167.4,20.925,8,68,167.4,1
17587.0,264,1,176.71,4.207380952380952,42,67,176.71,1
17588.0,32,6,1661.45,31.950961538461538,30,691,1661.45,0
17589.0,21,17,11288.72,10.65979225684608,526,7021,11288.72,0
17591.0,3,2,519.95,5.777222222222223,79,152,519.95,0
17592.0,374,2,0.0,0.0,13,0,0.0,1
17593.0,45,9,4132.44,20.25705882352941,146,2492,4132.44,0
17594.0,85,2,1504.7,27.864814814814817,46,818,1504.7,0
17596.0,4,8,2062.39,7.313439716312057,186,3156,2062.39,0
17597.0,45,6,1380.92,17.48,63,1029,1380.92,0
17598.0,17,1,409.98,40.998000000000005,10,126,409.98,0
17599.0,100,3,44.55,8.91,3,9,44.55,1
17601.0,16,1,297.07,4.715396825396826,60,192,297.07,0
17602.0,100,10,2238.51,6.166694214876034,210,1758,2238.51,1
17603.0,253,6,1280.21,12.802100000000001,94,539,1280.21,1
17604.0,58,4,633.02,4.365655172413793,106,445,633.02,0
17605.0,226,1,160.75,12.365384615384615,13,71,160.75,1
17606.0,373,1,87.30000000000001,14.550000000000002,6,42,87.30000000000001,1
17607.0,12,1,333.81,15.173181818181819,22,269,333.81,0
17608.0,85,2,296.07,2.8744660194174756,90,299,296.07,0
17609.0,38,8,655.0699999999999,4.253701298701298,143,527,655.0699999999999,0
17610.0,176,8,1410.29,8.34491124260355,123,873,1410.29,1
17611.0,57,16,4246.16,7.748467153284671,405,2726,4246.16,0
17612.0,10,22,3163.38,13.997256637168142,131,1674,3163.38,0
17615.0,23,4,384.7,8.946511627906977,35,232,384.7,0
17616.0,3,2,489.59999999999997,244.79999999999998,1,192,489.59999999999997,0
17617.0,194,2,227.14000000000001,11.357000000000001,20,220,227.14000000000001,1
17618.0,19,10,3046.06,10.325627118644068,175,1474,3046.06,0
